PVI;Station;Easting;Northing;elev_exist;elev_des;elev_diff;d_eastAxe
271;27710;177929.88140000000;658578.01610000000;22.18500000000;-10.57300000000;32.75800000000;-13.49996591900
272;27720;177928.98190000000;658568.05670000000;21.99700000000;-10.70100000000;32.69800000000;-13.50001258840
273;27730;177928.08250000000;658558.09720000000;21.93200000000;-10.79500000000;32.72700000000;-13.49995066850
274;27740;177927.18300000000;658548.13770000000;21.87700000000;-10.85600000000;32.73300000000;-13.49998834330
275;27750;177926.28350000000;658538.17830000000;21.84400000000;-10.88300000000;32.72700000000;-13.50003501270
276;27760;177925.38410000000;658528.21880000000;21.96200000000;-10.87700000000;32.83900000000;-13.49997309280
277;27770;177924.48460000000;658518.25930000000;22.08000000000;-10.83900000000;32.91800000000;-13.50001076770
278;27780;177923.58840000000;658508.29960000000;21.74100000000;-10.78900000000;32.53000000000;-13.50203926530
279;27790;177922.72370000000;658498.33700000000;21.75100000000;-10.73900000000;32.49000000000;-13.50350859750
280;27800;177921.93100000000;658488.36850000000;21.80000000000;-10.68900000000;32.48900000000;-13.50366663920
281;27810;177921.25070000000;658478.39180000000;21.76700000000;-10.63900000000;32.40500000000;-13.50830655250
282;27820;177920.72010000000;658468.40600000000;21.61200000000;-10.58900000000;32.20100000000;-13.53372459730
283;27830;177920.35150000000;658458.41290000000;21.49800000000;-10.53900000000;32.03700000000;-13.53211009280
284;27840;177920.14490000000;658448.41510000000;21.45800000000;-10.48900000000;31.94700000000;-13.50970141740
285;27850;177920.09030000000;658438.41540000000;21.43800000000;-10.43900000000;31.87600000000;-13.50983585200
286;27860;177920.15130000000;658428.41560000000;21.35100000000;-10.38900000000;31.74000000000;-13.50563918870
287;27870;177920.28740000000;658418.41650000000;21.25000000000;-10.33900000000;31.58900000000;-13.50454618470
288;27880;177920.45800000000;658408.41800000000;21.12500000000;-10.28900000000;31.41400000000;-13.50001499090
289;27890;177920.63290000000;658398.41950000000;21.10900000000;-10.23900000000;31.34700000000;-13.49994969290
290;27900;177920.80770000000;658388.42100000000;21.09200000000;-10.18900000000;31.28100000000;-13.49998437970
291;27910;177920.98250000000;658378.42260000000;21.05000000000;-10.13900000000;31.18800000000;-13.50001731800
292;27920;177921.15740000000;658368.42410000000;20.98400000000;-10.08900000000;31.07300000000;-13.49995202000
293;27930;177921.33220000000;658358.42560000000;20.93300000000;-10.03900000000;30.97100000000;-13.49998670670
294;27940;177921.50700000000;658348.42710000000;20.89200000000;-9.98900000000;30.88000000000;-13.50002139350
295;27950;177921.68190000000;658338.42870000000;20.82800000000;-9.93900000000;30.76600000000;-13.49995434710
296;27960;177921.85670000000;658328.43020000000;20.76400000000;-9.88900000000;30.65200000000;-13.49998903380
297;27970;177922.03150000000;658318.43170000000;20.70000000000;-9.83900000000;30.53800000000;-13.50002372050
298;27980;177922.20640000000;658308.43330000000;20.54900000000;-9.78900000000;30.33800000000;-13.49995667420
299;27990;177922.38120000000;658298.43480000000;20.52800000000;-9.73900000000;30.26600000000;-13.49999136090
300;28000;177922.55600000000;658288.43630000000;20.50600000000;-9.68900000000;30.19500000000;-13.50002604760
301;28010;177922.73090000000;658278.43780000000;20.49800000000;-9.63900000000;30.13700000000;-13.49996074960
302;28020;177922.90570000000;658268.43940000000;20.45900000000;-9.58900000000;30.04800000000;-13.49999368800
303;28030;177923.08050000000;658258.44090000000;20.41600000000;-9.53900000000;29.95500000000;-13.50002837480
304;28040;177923.25540000000;658248.44240000000;20.37400000000;-9.48800000000;29.86200000000;-13.49996307670
305;28050;177923.43020000000;658238.44400000000;20.32000000000;-9.43800000000;29.75900000000;-13.49999601510
306;28060;177923.60500000000;658228.44550000000;20.23900000000;-9.38800000000;29.62700000000;-13.50003070180
307;28070;177923.77980000000;658218.44700000000;20.18300000000;-9.33800000000;29.52100000000;-13.49883643980
308;28080;177923.95010000000;658208.44850000000;20.12600000000;-9.28800000000;29.41500000000;-13.49986658250
309;28090;177924.10550000000;658198.44970000000;20.10800000000;-9.23800000000;29.34600000000;-13.49503157120
310;28100;177924.23490000000;658188.45050000000;20.09700000000;-9.18800000000;29.28500000000;-13.48333872830
311;28110;177924.33150000000;658178.45100000000;20.07300000000;-9.13800000000;29.21200000000;-13.45968487610
312;28120;177924.39470000000;658168.45120000000;19.90800000000;-9.08800000000;28.99700000000;-13.46943232360
313;28130;177924.42470000000;658158.45120000000;19.84200000000;-9.03800000000;28.88000000000;-13.49611469740
314;28140;177924.42480000000;658148.45120000000;19.77500000000;-8.98800000000;28.76400000000;-13.49548605710
315;28150;177924.40530000000;658138.45130000000;19.70100000000;-8.93800000000;28.63900000000;-13.49788868140
316;28160;177924.37720000000;658128.45130000000;19.63800000000;-8.88800000000;28.52600000000;-13.50000856340
317;28170;177924.34830000000;658118.45130000000;19.57400000000;-8.83800000000;28.41300000000;-13.49996112410
318;28180;177924.31930000000;658108.45140000000;19.51100000000;-8.78800000000;28.29900000000;-13.50001397390
319;28190;177924.29040000000;658098.45140000000;19.45600000000;-8.73800000000;28.19500000000;-13.49996653460
320;28200;177924.26140000000;658088.45150000000;19.43200000000;-8.68800000000;28.12100000000;-13.50001938430
321;28210;177924.23250000000;658078.45150000000;19.40900000000;-8.63800000000;28.04700000000;-13.49997194500
322;28220;177924.20350000000;658068.45160000000;19.40000000000;-8.58800000000;27.98900000000;-13.50002479470
323;28230;177924.17460000000;658058.45160000000;19.37800000000;-8.53800000000;27.91600000000;-13.49997735540
324;28240;177924.14560000000;658048.45160000000;19.40000000000;-8.48900000000;27.88900000000;-13.50002991580
325;28250;177924.11670000000;658038.45170000000;19.41000000000;-8.45400000000;27.86400000000;-13.49998276590
326;28260;177924.08770000000;658028.45170000000;19.49900000000;-8.43900000000;27.93800000000;-13.50003532620
327;28270;177924.05880000000;658018.45180000000;19.50800000000;-8.43800000000;27.94600000000;-13.49998817640
328;28280;177924.02980000000;658008.45180000000;19.37400000000;-8.43800000000;27.81200000000;-13.50004073660
329;28290;177924.00090000000;657998.45180000000;19.26600000000;-8.43800000000;27.70400000000;-13.49999329730
330;28300;177923.97190000000;657988.45190000000;19.15200000000;-8.43800000000;27.59000000000;-13.50004614710
331;28310;177923.94300000000;657978.45190000000;19.10500000000;-8.43800000000;27.54300000000;-13.49999870780
332;28320;177923.91410000000;657968.45200000000;18.96400000000;-8.43800000000;27.40200000000;-13.49995155790
333;28330;177923.88510000000;657958.45200000000;18.88500000000;-8.43800000000;27.32300000000;-13.50000411820
334;28340;177923.85620000000;657948.45210000000;18.71200000000;-8.43800000000;27.15000000000;-13.49995696840
335;28350;177923.82720000000;657938.45210000000;18.65100000000;-8.43800000000;27.08900000000;-13.50000952870
336;28360;177923.79830000000;657928.45210000000;18.61500000000;-8.43800000000;27.05300000000;-13.49996208930
337;28370;177923.76930000000;657918.45220000000;18.63200000000;-8.43800000000;27.07000000000;-13.50001493910
338;28380;177923.74040000000;657908.45220000000;18.58800000000;-8.43800000000;27.02600000000;-13.49996749980
339;28390;177923.71140000000;657898.45230000000;18.52000000000;-8.43800000000;26.95800000000;-13.50002034960
340;28400;177923.68250000000;657888.45230000000;18.55700000000;-8.43800000000;26.99500000000;-13.49997291030
341;28410;177923.65350000000;657878.45240000000;18.51200000000;-8.43800000000;26.95000000000;-13.50002576000
342;28420;177923.62460000000;657868.45240000000;18.38000000000;-8.43800000000;26.81800000000;-13.49997832070
343;28430;177923.59560000000;657858.45240000000;18.34200000000;-8.43800000000;26.78000000000;-13.50003088100
344;28440;177923.56670000000;657848.45250000000;18.35200000000;-8.43800000000;26.79000000000;-13.49998373110
345;28450;177923.53770000000;657838.45250000000;18.52000000000;-8.43800000000;26.95800000000;-13.50003629140
346;28460;177923.50880000000;657828.45260000000;18.40100000000;-8.43800000000;26.83900000000;-13.49998914160
347;28470;177923.47980000000;657818.45260000000;18.51900000000;-8.43800000000;26.95700000000;-13.50004170190
348;28480;177923.45090000000;657808.45260000000;18.49900000000;-8.43800000000;26.93700000000;-13.49999426260
349;28490;177923.42190000000;657798.45270000000;18.28600000000;-8.43800000000;26.72400000000;-13.50004711230
350;28500;177923.39300000000;657788.45270000000;18.48100000000;-8.43800000000;26.91900000000;-13.49999967300
351;28510;177923.36410000000;657778.45280000000;18.45000000000;-8.43800000000;26.88800000000;-13.49995252320
352;28520;177923.33510000000;657768.45280000000;18.42200000000;-8.44300000000;26.86600000000;-13.50000508350
353;28530;177923.30620000000;657758.45290000000;18.45900000000;-8.45900000000;26.91800000000;-13.49995793360
354;28540;177923.27720000000;657748.45290000000;18.58600000000;-8.48400000000;27.07000000000;-13.50001049390
355;28550;177923.24830000000;657738.45290000000;18.70500000000;-8.51900000000;27.22400000000;-13.49996305460
356;28560;177923.21930000000;657728.45300000000;18.73500000000;-8.56500000000;27.29900000000;-13.50001590430
357;28570;177923.19040000000;657718.45300000000;18.72000000000;-8.61500000000;27.33500000000;-13.49996846500
358;28580;177923.16140000000;657708.45310000000;18.85500000000;-8.66500000000;27.51900000000;-13.50002131480
359;28590;177923.13250000000;657698.45310000000;19.02400000000;-8.71400000000;27.73800000000;-13.49997387550
360;28600;177923.10350000000;657688.45310000000;19.16200000000;-8.76400000000;27.92600000000;-13.50002643580
361;28610;177923.07460000000;657678.45320000000;19.30200000000;-8.81400000000;28.11600000000;-13.49997928590
362;28620;177923.04560000000;657668.45320000000;19.37600000000;-8.86400000000;28.24100000000;-13.50003184620
363;28630;177923.01670000000;657658.45330000000;19.48000000000;-8.91400000000;28.39400000000;-13.49998469640
364;28640;177922.98770000000;657648.45330000000;19.53500000000;-8.96400000000;28.50000000000;-13.50003725670
365;28650;177922.95880000000;657638.45340000000;19.48400000000;-9.01400000000;28.49800000000;-13.49999010680
366;28660;177922.92980000000;657628.45340000000;19.46300000000;-9.06400000000;28.52700000000;-13.50004266710
367;28670;177922.90090000000;657618.45340000000;19.52900000000;-9.11400000000;28.64400000000;-13.49999522780
368;28680;177922.87190000000;657608.45350000000;19.62900000000;-9.16400000000;28.79300000000;-13.50004807760
369;28690;177922.84300000000;657598.45350000000;19.72400000000;-9.21400000000;28.93800000000;-13.50000063820
370;28700;177922.81410000000;657588.45360000000;19.75700000000;-9.26400000000;29.02200000000;-13.49995348840
371;28710;177922.78220000000;657578.45360000000;19.77600000000;-9.31400000000;29.09000000000;-13.49805710790
372;28720;177922.72370000000;657568.45380000000;19.75800000000;-9.36400000000;29.12200000000;-13.49588472680
373;28730;177922.60530000000;657558.45450000000;19.77200000000;-9.41400000000;29.18600000000;-13.49742348730
374;28740;177922.39660000000;657548.45670000000;19.79100000000;-9.46400000000;29.25600000000;-13.41696624210
375;28750;177922.08830000000;657538.46150000000;19.68200000000;-9.51400000000;29.19700000000;-13.40798099960
376;28760;177921.68040000000;657528.46990000000;19.55700000000;-9.56400000000;29.12100000000;-13.49865983340
377;28770;177921.17290000000;657518.48280000000;19.67600000000;-9.61400000000;29.29000000000;-13.40829146490
378;28780;177920.56590000000;657508.50130000000;19.81100000000;-9.66400000000;29.47600000000;-13.41661422470
379;28790;177919.85950000000;657498.52630000000;19.99400000000;-9.71400000000;29.70900000000;-13.49500797650
380;28800;177919.06290000000;657488.55810000000;20.18400000000;-9.76400000000;29.94800000000;-13.49421742500
381;28810;177918.20640000000;657478.59490000000;20.37200000000;-9.81400000000;30.18600000000;-13.49836823210
382;28820;177917.32310000000;657468.63400000000;20.54700000000;-9.86400000000;30.41100000000;-13.49998258120
383;28830;177916.43680000000;657458.67330000000;20.72100000000;-9.91400000000;30.63500000000;-13.49999983800
384;28840;177915.55050000000;657448.71270000000;20.87500000000;-9.96400000000;30.83900000000;-13.50002595760
385;28850;177914.66420000000;657438.75200000000;20.98700000000;-10.01400000000;31.00100000000;-13.50004321450
386;28860;177913.77800000000;657428.79140000000;21.06000000000;-10.06400000000;31.12400000000;-13.49996972760
387;28870;177912.89170000000;657418.83070000000;21.22000000000;-10.11400000000;31.33500000000;-13.49998698440
388;28880;177912.00540000000;657408.87010000000;21.35800000000;-10.16400000000;31.52200000000;-13.50001310400
389;28890;177911.11910000000;657398.90940000000;21.48900000000;-10.21400000000;31.70300000000;-13.50003036080
390;28900;177910.23290000000;657388.94880000000;21.62200000000;-10.26400000000;31.88600000000;-13.49995687400
391;28910;177909.34660000000;657378.98810000000;21.76700000000;-10.31400000000;32.08100000000;-13.49997413090
392;28920;177908.46030000000;657369.02750000000;21.88700000000;-10.36400000000;32.25100000000;-13.50000025040
393;28930;177907.57400000000;657359.06690000000;22.02400000000;-10.41400000000;32.43800000000;-13.50002637010
394;28940;177906.68770000000;657349.10620000000;22.31300000000;-10.46400000000;32.77700000000;-13.50004362690
395;28950;177905.80150000000;657339.14560000000;22.47900000000;-10.49500000000;32.97400000000;-13.49997014000
396;28960;177904.91520000000;657329.18490000000;22.72000000000;-10.49800000000;33.21800000000;-13.49998739690
397;28970;177904.02890000000;657319.22430000000;22.66500000000;-10.47300000000;33.13700000000;-13.50001351650
398;28980;177903.14260000000;657309.26360000000;22.77100000000;-10.41800000000;33.18900000000;-13.50003077330
399;28990;177902.25640000000;657299.30300000000;22.91300000000;-10.33600000000;33.24900000000;-13.49995728640
400;29000;177901.37010000000;657289.34230000000;23.01100000000;-10.23600000000;33.24700000000;-13.49997454330
401;29010;177900.48380000000;657279.38170000000;23.12200000000;-10.13600000000;33.25800000000;-13.50000066290
402;29020;177899.59750000000;657269.42100000000;23.24700000000;-10.03600000000;33.28300000000;-13.50001791970
403;29030;177898.71120000000;657259.46040000000;23.37200000000;-9.93600000000;33.30800000000;-13.50004403930
404;29040;177897.82500000000;657249.49970000000;23.41100000000;-9.83600000000;33.24600000000;-13.49996168970
405;29050;177896.93870000000;657239.53910000000;23.43800000000;-9.73600000000;33.17400000000;-13.49998780930
406;29060;177896.05250000000;657229.57840000000;23.53500000000;-9.63600000000;33.17100000000;-13.50205044290
407;29070;177895.19330000000;657219.61540000000;23.62000000000;-9.53600000000;33.15500000000;-13.50736875970
408;29080;177894.44660000000;657209.64340000000;23.58500000000;-9.43600000000;33.02100000000;-13.51040140480
409;29090;177893.90600000000;657199.65830000000;23.70900000000;-9.33600000000;33.04500000000;-13.51203248050
410;29100;177893.66540000000;657189.66170000000;23.66800000000;-9.23600000000;32.90300000000;-13.52757948150
411;29110;177893.79170000000;657179.66310000000;23.72800000000;-9.13600000000;32.86400000000;-13.53723067800
